benchmark,cpu_lim,mem_lim,data_size,run_no,exec_time,mem_usage,mem_util,cpu_util
image-process,48,2048,80K,1,0.0491957664489746,54.70703125,2.6712417602539062,23.79164747443446
image-process,48,2048,80K,2,0.0488276481628418,54.70703125,2.6712417602539062,6.058095734037596
image-process,48,2048,80K,3,0.0489940643310546,54.70703125,2.6712417602539062,4.785732590944622
image-process,48,2048,80K,4,0.051030158996582,54.70703125,2.6712417602539062,6.053321944144422
image-process,48,2048,80K,5,0.0506424903869628,54.70703125,2.6712417602539062,6.0302408913299335
image-process,48,2048,80K,6,0.0509583950042724,54.70703125,2.6712417602539062,5.920191030079237
image-process,48,2048,80K,7,0.0533666610717773,54.70703125,2.6712417602539062,6.321809658597144
image-process,48,2048,80K,8,0.04842209815979,54.70703125,2.6712417602539062,5.667886161307987
image-process,48,2048,80K,9,0.0513031482696533,5.470703125,0.2671241760253906,6.164242152302782
image-process,48,2048,80K,10,0.0509314537048339,54.70703125,2.6712417602539062,6.192319194968554
image-process,80,2048,860K,1,0.4633867740631103,106.9375,5.2215576171875,1033.2503553322376
image-process,80,2048,860K,2,0.4989821910858154,106.9375,5.2215576171875,40.65426466363494
image-process,80,2048,860K,3,0.5016472339630127,106.9375,5.2215576171875,39.15217493666927
image-process,80,2048,860K,4,0.5027995109558105,106.9375,5.2215576171875,29.408969094049304
image-process,80,2048,860K,5,0.5044260025024414,106.9375,5.2215576171875,33.13428473500476
image-process,80,2048,860K,6,0.5033771991729736,106.9375,5.2215576171875,36.92077369915153
image-process,80,2048,860K,7,0.5066220760345459,106.9375,5.2215576171875,43.75344818463003
image-process,80,2048,860K,8,0.5009493827819824,106.9375,5.2215576171875,50.75941671239394
image-process,80,2048,860K,9,0.5186374187469482,106.9375,5.2215576171875,53.97674839570917
image-process,80,2048,860K,10,0.5045170783996582,106.9375,5.2215576171875,52.12187112552401
image-process,16,2048,80K,1,0.0516626834869384,54.5546875,2.663803100585937,586.7000960451446
image-process,16,2048,80K,2,0.0493936538696289,54.5546875,2.663803100585937,6.114711173193125
image-process,16,2048,80K,3,0.0509147644042968,54.5546875,2.663803100585937,6.3855225474509805
image-process,16,2048,80K,4,0.0519499778747558,54.5546875,2.663803100585937,6.477514905335628
image-process,16,2048,80K,5,0.0505499839782714,54.5546875,2.663803100585937,6.231150802342143
image-process,16,2048,80K,6,0.0514619350433349,54.5546875,2.663803100585937,6.497039726962457
image-process,16,2048,80K,7,0.0507647991180419,54.5546875,2.663803100585937,6.135367559854131
image-process,16,2048,80K,8,0.0487656593322753,54.5546875,2.663803100585937,5.865096122448979
image-process,16,2048,80K,9,0.0512511730194091,54.5546875,2.663803100585937,6.2005630444109
image-process,16,2048,80K,10,0.050628662109375,54.5546875,2.663803100585937,6.225371921369689
image-process,16,2048,756K,1,0.5898797512054443,110.15234375,5.378532409667969,530.108345748278
image-process,16,2048,756K,2,0.5698380470275879,110.15234375,5.378532409667969,39.87119178490241
image-process,16,2048,756K,3,0.5651261806488037,110.15234375,5.378532409667969,46.61841632088085
image-process,16,2048,756K,4,0.5422077178955078,110.15234375,5.378532409667969,49.37724121824207
image-process,16,2048,756K,5,0.6016082763671875,110.15234375,5.378532409667969,53.54972128745838
image-process,16,2048,756K,6,0.5629291534423828,110.15234375,5.378532409667969,53.727633020518525
image-process,16,2048,756K,7,0.5734822750091553,110.15234375,5.378532409667969,53.526583444013
image-process,16,2048,756K,8,0.5673103332519531,110.15234375,5.378532409667969,54.094596466296586
image-process,16,2048,756K,9,0.5726287364959717,110.15234375,5.378532409667969,53.840087332594585
image-process,16,2048,756K,10,0.5608322620391846,110.15234375,5.378532409667969,52.52102411176377
image-process,64,2048,440K,1,0.2927913665771484,81.30078125,3.969764709472656,13.823495474452557
image-process,64,2048,440K,2,0.2871580123901367,81.30078125,3.969764709472656,29.47519400387147
image-process,64,2048,440K,3,0.2667593955993652,81.30078125,3.969764709472656,27.074533897354257
image-process,64,2048,440K,4,0.2740814685821533,81.30078125,3.969764709472656,16.76684164168563
image-process,64,2048,440K,5,0.282742977142334,81.30078125,3.969764709472656,28.85259603821953
image-process,64,2048,440K,6,0.2865188121795654,81.30078125,3.969764709472656,29.617006496577478
image-process,64,2048,440K,7,0.2878296375274658,81.30078125,3.969764709472656,29.74843512271133
image-process,64,2048,440K,8,0.2827553749084472,81.30078125,3.969764709472656,28.560838298847063
image-process,64,2048,440K,9,0.2818608283996582,81.30078125,3.969764709472656,28.427098637200736
image-process,64,2048,440K,10,0.2854037284851074,81.30078125,3.969764709472656,28.597790215631385
image-process,48,2048,440K,1,0.2838072776794433,80.23828125,3.917884826660156,47.85765510394043
image-process,48,2048,440K,2,0.2899599075317383,80.23828125,3.917884826660156,21.753165872386727
image-process,48,2048,440K,3,0.2779374122619629,80.23828125,3.917884826660156,28.537222004791712
image-process,48,2048,440K,4,0.2774934768676758,80.23828125,3.917884826660156,28.051863223628693
image-process,48,2048,440K,5,0.2803807258605957,80.23828125,3.917884826660156,21.97446211677708
image-process,48,2048,440K,6,0.2858388423919678,80.23828125,3.917884826660156,29.074006594320014
image-process,48,2048,440K,7,0.2834937572479248,80.23828125,3.917884826660156,28.98504262690257
image-process,48,2048,440K,8,0.2873210906982422,80.23828125,3.917884826660156,29.26964759626514
image-process,48,2048,440K,9,0.2811331748962402,80.23828125,3.917884826660156,28.78074905818464
image-process,48,2048,440K,10,0.2855844497680664,80.23828125,3.917884826660156,23.92863819097034
image-process,96,2048,608K,1,0.3346240520477295,83.734375,4.088592529296875,947.804328197106
image-process,96,2048,608K,2,0.3427379131317138,83.734375,4.088592529296875,34.99197938719536
image-process,96,2048,608K,3,0.3144080638885498,83.734375,4.088592529296875,32.788807537366
image-process,96,2048,608K,4,0.3203771114349365,83.734375,4.088592529296875,33.48075022670025
image-process,96,2048,608K,5,0.332228422164917,83.734375,4.088592529296875,18.854210188621376
image-process,96,2048,608K,6,0.3372442722320556,83.734375,4.088592529296875,27.29483220090026
image-process,96,2048,608K,7,0.333676815032959,83.734375,4.088592529296875,34.93225813739489
image-process,96,2048,608K,8,0.3289155960083008,83.734375,4.088592529296875,34.39020166296414
image-process,96,2048,608K,9,0.334268569946289,83.734375,4.088592529296875,33.86327483624802
image-process,96,2048,608K,10,0.3368711471557617,83.734375,4.088592529296875,28.61656222257501
image-process,96,2048,184K,1,0.3640100955963135,90.8984375,4.438400268554688,1053.654005902412
image-process,96,2048,184K,2,0.3526790142059326,90.8984375,4.438400268554688,36.41007952418219
image-process,96,2048,184K,3,0.3401739597320556,90.8984375,4.438400268554688,35.32730641088136
image-process,96,2048,184K,4,0.3544633388519287,90.8984375,4.438400268554688,36.975004726810674
image-process,96,2048,184K,5,0.3551521301269531,90.8984375,4.438400268554688,26.411891691333597
image-process,96,2048,184K,6,0.3568298816680908,90.8984375,4.438400268554688,26.233257394751448
image-process,96,2048,184K,7,0.3667237758636474,90.8984375,4.438400268554688,38.30172403780478
image-process,96,2048,184K,8,0.3617360591888428,90.8984375,4.438400268554688,37.76368484848484
image-process,96,2048,184K,9,0.3598165512084961,90.8984375,4.438400268554688,37.38978568417716
image-process,96,2048,184K,10,0.3647809028625488,90.8984375,4.438400268554688,19.7295921481716
image-process,32,2048,860K,1,0.5181992053985596,105.01171875,5.127525329589844,610.5142602468752
image-process,32,2048,860K,2,0.4966638088226318,105.01171875,5.127525329589844,50.659078444616576
image-process,32,2048,860K,3,0.4953253269195556,105.01171875,5.127525329589844,50.95548016265249
image-process,32,2048,860K,4,0.4991142749786377,105.01171875,5.127525329589844,50.9214745244196
image-process,32,2048,860K,5,0.5312743186950684,105.01171875,5.127525329589844,49.106925016357685
image-process,32,2048,860K,6,0.5109984874725342,105.01171875,5.127525329589844,36.1740199628483
image-process,32,2048,860K,7,0.5118207931518555,105.01171875,5.127525329589844,41.0687715309651
image-process,32,2048,860K,8,0.5030908584594727,105.01171875,5.127525329589844,50.64548805284584
image-process,32,2048,860K,9,0.512068510055542,105.01171875,5.127525329589844,50.89983079662178
image-process,32,2048,860K,10,0.5055818557739258,105.01171875,5.127525329589844,47.019497829445264
image-process,48,2048,4.6M,1,2.053788661956787,276.8125,13.5162353515625,100.56100326732673
image-process,48,2048,4.6M,2,2.004087209701538,276.8125,13.5162353515625,100.45422446168166
image-process,48,2048,4.6M,3,2.020368814468384,276.8125,13.5162353515625,101.110197352415
image-process,48,2048,4.6M,4,2.110788345336914,276.8125,13.5162353515625,101.69383970705104
image-process,48,2048,4.6M,5,2.0533392429351807,276.8125,13.5162353515625,101.31579513360576
image-process,48,2048,4.6M,6,2.090153455734253,276.8125,13.5162353515625,101.8512866755465
image-process,48,2048,4.6M,7,2.053645372390747,276.8125,13.5162353515625,101.2991805277864
image-process,48,2048,4.6M,8,2.0717313289642334,276.8125,13.5162353515625,102.16617284549056
image-process,48,2048,4.6M,9,2.0547521114349365,276.8125,13.5162353515625,101.6893628115016
image-process,48,2048,4.6M,10,2.05318284034729,276.8125,13.5162353515625,101.7608283677528
image-process,64,2048,860K,1,0.6018712520599365,104.27734375,5.091667175292969,61.98021425665709
image-process,64,2048,860K,2,0.4940614700317383,104.27734375,5.091667175292969,47.6726569822075
image-process,64,2048,860K,3,0.4967842102050781,104.27734375,5.091667175292969,25.34473847699796
image-process,64,2048,860K,4,0.5128002166748047,104.27734375,5.091667175292969,34.87704366995265
image-process,64,2048,860K,5,0.5255177021026611,104.27734375,5.091667175292969,53.40876228952056
image-process,64,2048,860K,6,0.5048732757568359,104.27734375,5.091667175292969,51.63727158418923
image-process,64,2048,860K,7,0.5030121803283691,104.27734375,5.091667175292969,50.13587270975144
image-process,64,2048,860K,8,0.504051685333252,104.296875,5.092620849609375,38.56124969828253
image-process,64,2048,860K,9,0.508934736251831,104.53515625,5.104255676269531,35.296945330225334
image-process,64,2048,860K,10,0.5008530616760254,104.57421875,5.106163024902344,50.94262730553827
image-process,32,2048,184K,1,0.3657658100128174,90.7265625,4.4300079345703125,23.89857575953757
image-process,32,2048,184K,2,0.3560669422149658,90.7265625,4.4300079345703125,35.13162419521207
image-process,32,2048,184K,3,0.3519272804260254,90.7265625,4.4300079345703125,35.925273424994245
image-process,32,2048,184K,4,0.3501138687133789,90.7265625,4.4300079345703125,35.94319007579273
image-process,32,2048,184K,5,0.3536512851715088,90.7265625,4.4300079345703125,28.54445349753695
image-process,32,2048,184K,6,0.3667161464691162,90.7265625,4.4300079345703125,37.456779270502594
image-process,32,2048,184K,7,0.3596718311309814,90.7265625,4.4300079345703125,36.790682950513535
image-process,32,2048,184K,8,0.3557064533233642,90.7265625,4.4300079345703125,32.026856057984574
image-process,32,2048,184K,9,0.3561840057373047,90.7265625,4.4300079345703125,35.98779555555556
image-process,32,2048,184K,10,0.3602197170257568,90.7265625,4.4300079345703125,37.12466563161609
image-process,32,2048,440K,1,0.2925584316253662,80.71484375,3.9411544799804688,1115.42143810754
image-process,32,2048,440K,2,0.2769660949707031,80.71484375,3.9411544799804688,28.237488661890453
image-process,32,2048,440K,3,0.2869436740875244,80.71484375,3.9411544799804688,16.95537353455615
image-process,32,2048,440K,4,0.2709641456604004,80.71484375,3.9411544799804688,27.75176190974896
image-process,32,2048,440K,5,0.2811541557312011,80.71484375,3.9411544799804688,28.51293954517517
image-process,32,2048,440K,6,0.2803905010223388,80.71484375,3.9411544799804688,19.496395781591264
image-process,32,2048,440K,7,0.2878468036651611,80.71484375,3.9411544799804688,29.89541329567741
image-process,32,2048,440K,8,0.2833826541900635,80.71484375,3.9411544799804688,26.72296213531968
image-process,32,2048,440K,9,0.2818489074707031,80.71484375,3.9411544799804688,29.251920365527024
image-process,32,2048,440K,10,0.2836952209472656,80.71484375,3.9411544799804688,29.675418461050292
image-process,48,2048,1.2M,1,0.4204940795898437,92.28515625,4.506111145019531,45.05351259671928
image-process,48,2048,1.2M,2,0.4092655181884765,92.28515625,4.506111145019531,26.36382286328065
image-process,48,2048,1.2M,3,0.4101176261901855,92.28515625,4.506111145019531,25.263823064615387
image-process,48,2048,1.2M,4,0.4787538051605224,92.28515625,4.506111145019531,47.11896450608197
image-process,48,2048,1.2M,5,0.4068305492401123,92.28515625,4.506111145019531,41.94169619501524
image-process,48,2048,1.2M,6,0.407301664352417,92.28515625,4.506111145019531,35.09369535658184
image-process,48,2048,1.2M,7,0.4102139472961426,92.28515625,4.506111145019531,39.7896259749057
image-process,48,2048,1.2M,8,0.4076559543609619,92.28515625,4.506111145019531,41.68615982624884
image-process,48,2048,1.2M,9,0.4199588298797607,92.28515625,4.506111145019531,30.10123182047172
image-process,48,2048,1.2M,10,0.4200823307037353,92.28515625,4.506111145019531,43.127434401917576
image-process,80,2048,184K,1,0.3619618415832519,92.60546875,4.521751403808594,1245.750477244834
image-process,80,2048,184K,2,0.3604040145874023,92.60546875,4.521751403808594,37.307519194208375
image-process,80,2048,184K,3,0.3553059101104736,92.60546875,4.521751403808594,36.79581623315575
image-process,80,2048,184K,4,0.3438794612884521,92.60546875,4.521751403808594,35.65115020491481
image-process,80,2048,184K,5,0.3550550937652588,92.60546875,4.521751403808594,35.59909327408348
image-process,80,2048,184K,6,0.3589470386505127,92.60546875,4.521751403808594,23.185308906497625
image-process,80,2048,184K,7,0.3589293956756592,92.60546875,4.521751403808594,37.57558145240744
image-process,80,2048,184K,8,0.3598651885986328,92.60546875,4.521751403808594,37.86178960854093
image-process,80,2048,184K,9,0.3545277118682861,92.60546875,4.521751403808594,37.5144734661481
image-process,80,2048,184K,10,0.3550612926483154,92.60546875,4.521751403808594,37.23311807597356
image-process,64,2048,184K,1,0.3565332889556885,89.64453125,4.377174377441406,34.08263704937857
image-process,64,2048,184K,2,0.3590750694274902,89.64453125,4.377174377441406,36.29345710187399
image-process,64,2048,184K,3,0.3570692539215088,89.64453125,4.377174377441406,36.26651720815318
image-process,64,2048,184K,4,0.3571512699127197,89.64453125,4.377174377441406,36.803921006367446
image-process,64,2048,184K,5,0.3566017150878906,89.64453125,4.377174377441406,25.828402277803995
image-process,64,2048,184K,6,0.3523421287536621,89.64453125,4.377174377441406,36.41369936285692
image-process,64,2048,184K,7,0.3609178066253662,89.64453125,4.377174377441406,36.87707317012512
image-process,64,2048,184K,8,0.355241060256958,89.64453125,4.377174377441406,19.341992637124264
image-process,64,2048,184K,9,0.3668031692504883,89.64453125,4.377174377441406,38.27536769999208
image-process,64,2048,184K,10,0.3574874401092529,89.64453125,4.377174377441406,26.026197436987548
image-process,32,2048,4.6M,1,2.050623893737793,275.59375,13.45672607421875,607.5352549164193
image-process,32,2048,4.6M,2,1.9833593368530276,275.59375,13.45672607421875,100.89380976023436
image-process,32,2048,4.6M,3,2.0220518112182617,275.59375,13.45672607421875,101.42731195131466
image-process,32,2048,4.6M,4,2.068176507949829,275.59375,13.45672607421875,101.69555596688076
image-process,32,2048,4.6M,5,2.1086761951446533,275.59375,13.45672607421875,102.03583427315542
image-process,32,2048,4.6M,6,2.05941104888916,275.60546875,13.457298278808594,101.86607023285086
image-process,32,2048,4.6M,7,2.0658514499664307,275.60546875,13.457298278808594,101.5516370743853
image-process,32,2048,4.6M,8,2.0747997760772705,275.60546875,13.457298278808594,102.01051653825029
image-process,32,2048,4.6M,9,2.07718825340271,275.84375,13.46893310546875,101.6247622933086
image-process,32,2048,4.6M,10,2.061306953430176,276.25,13.48876953125,101.95123651929386
image-process,96,2048,756K,1,0.5822758674621582,113.58203125,5.545997619628906,1227.105223912363
image-process,96,2048,756K,2,0.5371387004852295,113.58203125,5.545997619628906,29.019362696629216
image-process,96,2048,756K,3,0.5445389747619629,113.58203125,5.545997619628906,36.148332611514725
image-process,96,2048,756K,4,0.560366153717041,113.58203125,5.545997619628906,41.52246799527373
image-process,96,2048,756K,5,0.6091692447662354,113.58203125,5.545997619628906,47.90401237400951
image-process,96,2048,756K,6,0.5694484710693359,113.58203125,5.545997619628906,47.94359092207586
image-process,96,2048,756K,7,0.5774378776550293,113.58203125,5.545997619628906,47.75755922564265
image-process,96,2048,756K,8,0.5718443393707275,113.58203125,5.545997619628906,49.01075272207214
image-process,96,2048,756K,9,0.5802481174468994,113.58203125,5.545997619628906,48.75031336566749
image-process,96,2048,756K,10,0.5630989074707031,113.58203125,5.545997619628906,50.23072183089637
image-process,48,2048,384K,1,0.0920968055725097,57.58203125,2.8116226196289062,10.51386528984387
image-process,48,2048,384K,2,0.0944645404815673,57.58203125,2.8116226196289062,10.26828540106539
image-process,48,2048,384K,3,0.0925755500793457,57.58203125,2.8116226196289062,7.760894868947401
image-process,48,2048,384K,4,0.0916674137115478,57.58203125,2.8116226196289062,9.844274417589272
image-process,48,2048,384K,5,0.0904853343963623,57.58203125,2.8116226196289062,10.329772294168432
image-process,48,2048,384K,6,0.0923266410827636,57.58203125,2.8116226196289062,9.552470415088504
image-process,48,2048,384K,7,0.0888521671295166,57.58203125,2.8116226196289062,9.979126590873696
image-process,48,2048,384K,8,0.0916230678558349,57.58203125,2.8116226196289062,10.270892004920048
image-process,48,2048,384K,9,0.0964405536651611,57.58203125,2.8116226196289062,6.851109717255081
image-process,48,2048,384K,10,0.0939459800720214,57.81640625,2.823066711425781,9.485632333305745
image-process,64,2048,608K,1,0.3470842838287353,83.55859375,4.080009460449219,53.298800049352245
image-process,64,2048,608K,2,0.3277857303619385,83.55859375,4.080009460449219,20.402355709130003
image-process,64,2048,608K,3,0.3284518718719482,83.55859375,4.080009460449219,33.876676447972606
image-process,64,2048,608K,4,0.3274822235107422,83.55859375,4.080009460449219,33.907452294763054
image-process,64,2048,608K,5,0.3309571743011474,83.55859375,4.080009460449219,33.22260312543908
image-process,64,2048,608K,6,0.3293108940124511,83.55859375,4.080009460449219,33.555876215167274
image-process,64,2048,608K,7,0.3377265930175781,83.55859375,4.080009460449219,34.30467146567718
image-process,64,2048,608K,8,0.3345437049865722,83.55859375,4.080009460449219,21.305115683744077
image-process,64,2048,608K,9,0.3308346271514892,83.55859375,4.080009460449219,33.13723547187141
image-process,64,2048,608K,10,0.337897777557373,83.55859375,4.080009460449219,33.987203131498475
image-process,16,2048,4.6M,1,1.956227779388428,276.95703125,13.523292541503906,100.48339674736188
image-process,16,2048,4.6M,2,1.9981968402862549,276.95703125,13.523292541503906,100.72397039307332
image-process,16,2048,4.6M,3,2.0588440895080566,276.95703125,13.523292541503906,101.71284440185376
image-process,16,2048,4.6M,4,2.063563585281372,276.95703125,13.523292541503906,101.5893332328466
image-process,16,2048,4.6M,5,2.0716893672943115,276.95703125,13.523292541503906,101.7473793069307
image-process,16,2048,4.6M,6,2.0866942405700684,276.95703125,13.523292541503906,101.7580875491481
image-process,16,2048,4.6M,7,2.0619876384735107,276.95703125,13.523292541503906,102.14677063418466
image-process,16,2048,4.6M,8,2.060654401779175,276.95703125,13.523292541503906,101.6911205442177
image-process,16,2048,4.6M,9,2.050769090652466,276.95703125,13.523292541503906,101.51030650902302
image-process,16,2048,4.6M,10,2.0486397743225098,276.95703125,13.523292541503906,101.57861705658028
image-process,32,2048,756K,1,0.577812671661377,110.3671875,5.3890228271484375,470.614332087828
image-process,32,2048,756K,2,0.5639553070068359,110.3671875,5.3890228271484375,56.25444405940594
image-process,32,2048,756K,3,0.5460710525512695,110.3671875,5.3890228271484375,54.85835434848947
image-process,32,2048,756K,4,0.549769401550293,110.3671875,5.3890228271484375,55.72808340938974
image-process,32,2048,756K,5,0.6041491031646729,110.3671875,5.3890228271484375,61.30438140735557
image-process,32,2048,756K,6,0.6030418872833252,110.3671875,5.3890228271484375,61.02627508107689
image-process,32,2048,756K,7,0.5751607418060303,110.3671875,5.3890228271484375,58.95631256779061
image-process,32,2048,756K,8,0.5649886131286621,110.3671875,5.3890228271484375,49.286878976651
image-process,32,2048,756K,9,0.594301700592041,110.3671875,5.3890228271484375,39.66106207566382
image-process,32,2048,756K,10,0.5629744529724121,110.3671875,5.3890228271484375,29.991289691478563
image-process,64,2048,3.4M,1,1.6321861743927002,234.65625,11.45782470703125,1130.651149921753
image-process,64,2048,3.4M,2,1.6717476844787598,234.65625,11.45782470703125,100.59993373433583
image-process,64,2048,3.4M,3,1.6665005683898926,234.65625,11.45782470703125,101.27080388643532
image-process,64,2048,3.4M,4,1.7032063007354736,234.65625,11.45782470703125,91.2444674704154
image-process,64,2048,3.4M,5,1.6883723735809326,234.65625,11.45782470703125,91.85254138237158
image-process,64,2048,3.4M,6,1.683689832687378,234.65625,11.45782470703125,100.67827255454904
image-process,64,2048,3.4M,7,1.6714961528778076,234.65625,11.45782470703125,101.6250555527319
image-process,64,2048,3.4M,8,1.720200538635254,234.65625,11.45782470703125,101.36063553900988
image-process,64,2048,3.4M,9,1.7232131958007812,234.65625,11.45782470703125,101.27019973409304
image-process,64,2048,3.4M,10,1.658494234085083,234.65625,11.45782470703125,102.00642331983804
image-process,96,2048,860K,1,0.4646615982055664,106.46484375,5.198478698730469,1054.301818384297
image-process,96,2048,860K,2,0.5003931522369385,106.46484375,5.198478698730469,42.42093193598996
image-process,96,2048,860K,3,0.503648042678833,106.46484375,5.198478698730469,39.57410326218792
image-process,96,2048,860K,4,0.5024533271789551,106.46484375,5.198478698730469,37.10932034300999
image-process,96,2048,860K,5,0.5032343864440918,106.46484375,5.198478698730469,32.158841716547904
image-process,96,2048,860K,6,0.5037522315979004,106.46484375,5.198478698730469,35.30109978412698
image-process,96,2048,860K,7,0.504786491394043,106.46484375,5.198478698730469,32.45584602253656
image-process,96,2048,860K,8,0.5007808208465576,106.46484375,5.198478698730469,26.295673351835696
image-process,96,2048,860K,9,0.5127546787261963,106.46484375,5.198478698730469,31.746381310251724
image-process,96,2048,860K,10,0.5074706077575684,106.46484375,5.198478698730469,35.456350997151
image-process,64,2048,756K,1,0.5779848098754883,110.6328125,5.4019927978515625,55.9321052454418
image-process,64,2048,756K,2,0.560936450958252,110.6328125,5.4019927978515625,47.41532571784491
image-process,64,2048,756K,3,0.5502851009368896,110.6328125,5.4019927978515625,41.7450553674731
image-process,64,2048,756K,4,0.5481572151184082,110.6328125,5.4019927978515625,35.10056825011666
image-process,64,2048,756K,5,0.605553388595581,110.6328125,5.4019927978515625,31.93536796019901
image-process,64,2048,756K,6,0.5730180740356445,110.6328125,5.4019927978515625,39.437312570506414
image-process,64,2048,756K,7,0.5746238231658936,110.6328125,5.4019927978515625,50.802107705466135
image-process,64,2048,756K,8,0.5641012191772461,110.6328125,5.4019927978515625,56.99070725138975
image-process,64,2048,756K,9,0.5827691555023193,110.6328125,5.4019927978515625,58.844833871590815
image-process,64,2048,756K,10,0.5621671676635742,110.6328125,5.4019927978515625,57.15046003887723
image-process,16,2048,12K,1,0.007275104522705,48.59375,2.37274169921875,624.5178064116404
image-process,16,2048,12K,2,0.0103628635406494,48.59375,2.37274169921875,1.914700191914425
image-process,16,2048,12K,3,0.0093235969543457,48.59375,2.37274169921875,1.4234785444322977
image-process,16,2048,12K,4,0.0109543800354003,48.59375,2.37274169921875,2.1842288725105847
image-process,16,2048,12K,5,0.0098862648010253,48.59375,2.37274169921875,1.730386332674832
image-process,16,2048,12K,6,0.0078604221343994,48.59375,2.37274169921875,1.40426705528275
image-process,16,2048,12K,7,0.0069894790649414,48.59375,2.37274169921875,1.416268277716274
image-process,16,2048,12K,8,0.0089542865753173,48.59375,2.37274169921875,1.5283167378145903
image-process,16,2048,12K,9,0.0068094730377197,48.625,2.374267578125,1.2275173576816198
image-process,16,2048,12K,10,0.0107145309448242,48.625,2.374267578125,1.8038606967700976
image-process,80,2048,384K,1,0.093841552734375,57.28515625,2.7971267700195312,1219.7205374076393
image-process,80,2048,384K,2,0.0909233093261718,57.28515625,2.7971267700195312,10.33479712420357
image-process,80,2048,384K,3,0.0901577472686767,57.28515625,2.7971267700195312,10.291690718483116
image-process,80,2048,384K,4,0.0893535614013671,57.28515625,2.7971267700195312,10.190228548933154
image-process,80,2048,384K,5,0.0920093059539794,57.28515625,2.7971267700195312,9.535080038107337
image-process,80,2048,384K,6,0.0915696620941162,57.28515625,2.7971267700195312,10.40995439689947
image-process,80,2048,384K,7,0.0924701690673828,57.28515625,2.7971267700195312,9.18945966621846
image-process,80,2048,384K,8,0.0930960178375244,57.28515625,2.7971267700195312,10.431382372666878
image-process,80,2048,384K,9,0.0914311408996582,57.28515625,2.7971267700195312,10.329334857866815
image-process,80,2048,384K,10,0.0937869548797607,57.28515625,2.7971267700195312,10.41416841603811
image-process,96,2048,1.2M,1,0.3784618377685547,94.8046875,4.6291351318359375,1020.773887719518
image-process,96,2048,1.2M,2,0.413278579711914,94.8046875,4.6291351318359375,42.64789252773189
image-process,96,2048,1.2M,3,0.4112224578857422,94.8046875,4.6291351318359375,42.782065118609566
image-process,96,2048,1.2M,4,0.4075431823730469,94.8046875,4.6291351318359375,42.575420190296455
image-process,96,2048,1.2M,5,0.4209098815917969,94.8046875,4.6291351318359375,43.93454744079207
image-process,96,2048,1.2M,6,0.4192714691162109,94.8046875,4.6291351318359375,44.14801976388559
image-process,96,2048,1.2M,7,0.4177894592285156,94.8046875,4.6291351318359375,43.85798783878133
image-process,96,2048,1.2M,8,0.4153499603271484,94.8046875,4.6291351318359375,35.97719819148092
image-process,96,2048,1.2M,9,0.4159736633300781,94.8046875,4.6291351318359375,24.37845224904701
image-process,96,2048,1.2M,10,0.4105048179626465,94.8046875,4.6291351318359375,41.18452944162437
image-process,80,2048,244K,1,0.2904152870178222,80.421875,3.926849365234375,1207.7217507947955
image-process,80,2048,244K,2,0.2807216644287109,80.421875,3.926849365234375,29.18354986582974
image-process,80,2048,244K,3,0.271409273147583,80.421875,3.926849365234375,27.955111748317417
image-process,80,2048,244K,4,0.2741384506225586,80.421875,3.926849365234375,20.01786231868045
image-process,80,2048,244K,5,0.2822258472442627,80.421875,3.926849365234375,29.391490987070323
image-process,80,2048,244K,6,0.279531717300415,80.421875,3.926849365234375,28.98143954595617
image-process,80,2048,244K,7,0.2899379730224609,80.421875,3.926849365234375,30.317642177541128
image-process,80,2048,244K,8,0.3481523990631103,80.421875,3.926849365234375,20.06033120241596
image-process,80,2048,244K,9,0.2862112522125244,80.421875,3.926849365234375,30.124030151551217
image-process,80,2048,244K,10,0.2866806983947754,80.421875,3.926849365234375,29.91447562969405
image-process,80,2048,80K,1,0.051459789276123,54.921875,2.681732177734375,1138.167966657237
image-process,80,2048,80K,2,0.0519154071807861,54.921875,2.681732177734375,6.5933052988235294
image-process,80,2048,80K,3,0.0493977069854736,54.921875,2.681732177734375,6.349296462253011
image-process,80,2048,80K,4,0.0502247810363769,54.921875,2.681732177734375,6.393052252708152
image-process,80,2048,80K,5,0.05035400390625,54.921875,2.681732177734375,6.28877576679341
image-process,80,2048,80K,6,0.0507011413574218,54.921875,2.681732177734375,6.051254636623294
image-process,80,2048,80K,7,0.0514626502990722,54.921875,2.681732177734375,6.178581421319797
image-process,80,2048,80K,8,0.0497691631317138,54.921875,2.681732177734375,5.987352878187866
image-process,80,2048,80K,9,0.0504157543182373,54.921875,2.681732177734375,6.065501889663919
image-process,80,2048,80K,10,0.0521852970123291,54.921875,2.681732177734375,6.192244234548336
image-process,48,2048,12K,1,0.0069971084594726,48.76953125,2.3813247680664062,18.61187279125649
image-process,48,2048,12K,2,0.0110485553741455,48.76953125,2.3813247680664062,1.841963068235294
image-process,48,2048,12K,3,0.0105261802673339,48.76953125,2.3813247680664062,1.7403580233547291
image-process,48,2048,12K,4,0.0110132694244384,48.76953125,2.3813247680664062,1.818840500582977
image-process,48,2048,12K,5,0.007563829421997,48.76953125,2.3813247680664062,1.247740279763755
image-process,48,2048,12K,6,0.010815143585205,48.76953125,2.3813247680664062,1.839703091772637
image-process,48,2048,12K,7,0.0084843635559082,48.76953125,2.3813247680664062,1.3143137441485688
image-process,48,2048,12K,8,0.008033275604248,48.76953125,2.3813247680664062,1.290226301328273
