benchmark,cpu_lim,mem_lim,data_size,run_no,exec_time,mem_usage,mem_util
encrypt,16,2048,35000,5,8.247644662857056,16.47265625,0.8043289184570312
encrypt,16,2048,35000,6,8.268144130706787,16.47265625,0.8043289184570312
encrypt,16,2048,35000,7,8.246949195861816,16.47265625,0.8043289184570312
encrypt,16,2048,35000,8,8.2623872756958,16.47265625,0.8043289184570312
encrypt,16,2048,35000,9,8.26546573638916,16.47265625,0.8043289184570312
encrypt,16,2048,35000,10,8.265832662582397,16.47265625,0.8043289184570312
encrypt,80,2048,5000,1,1.2218494415283203,16.6328125,0.8121490478515625
encrypt,80,2048,5000,2,1.2069182395935059,16.6328125,0.8121490478515625
encrypt,80,2048,5000,3,1.210331916809082,16.6328125,0.8121490478515625
encrypt,80,2048,5000,4,1.210331916809082,16.6328125,0.8121490478515625
encrypt,80,2048,5000,5,1.2086436748504639,16.6328125,0.8121490478515625
encrypt,80,2048,5000,6,1.209289312362671,16.6328125,0.8121490478515625
encrypt,80,2048,5000,7,1.2013916969299316,16.6328125,0.8121490478515625
encrypt,80,2048,5000,8,1.2039978504180908,16.6328125,0.8121490478515625
encrypt,80,2048,5000,9,1.2041001319885254,16.6328125,0.8121490478515625
encrypt,80,2048,5000,10,1.2078042030334473,16.6328125,0.8121490478515625
encrypt,32,2048,10000,1,2.402459144592285,17.4453125,0.8518218994140625
encrypt,32,2048,10000,2,2.376492977142334,17.4453125,0.8518218994140625
encrypt,32,2048,10000,3,2.3788132667541504,17.4453125,0.8518218994140625
encrypt,32,2048,10000,4,2.3782105445861816,17.4453125,0.8518218994140625
encrypt,32,2048,10000,5,2.3690381050109863,17.4453125,0.8518218994140625
encrypt,32,2048,10000,6,2.3674707412719727,17.4453125,0.8518218994140625
encrypt,32,2048,10000,7,2.3750698566436768,17.4453125,0.8518218994140625
encrypt,32,2048,10000,8,2.3717100620269775,17.4453125,0.8518218994140625
encrypt,32,2048,10000,9,2.372352123260498,17.4453125,0.8518218994140625
encrypt,32,2048,10000,10,2.3715384006500244,17.4453125,0.8518218994140625
encrypt,16,2048,50000,1,11.918510675430298,16.99609375,0.8298873901367188
encrypt,16,2048,50000,2,11.810878276824951,16.99609375,0.8298873901367188
encrypt,16,2048,50000,3,11.819257974624634,16.99609375,0.8298873901367188
encrypt,16,2048,50000,4,11.814748764038086,16.99609375,0.8298873901367188
encrypt,16,2048,50000,5,11.847764492034912,16.99609375,0.8298873901367188
encrypt,16,2048,50000,6,11.807243824005127,16.99609375,0.8298873901367188
encrypt,16,2048,50000,7,11.84911584854126,16.99609375,0.8298873901367188
encrypt,16,2048,50000,8,11.824824094772339,16.99609375,0.8298873901367188
encrypt,16,2048,50000,9,11.795858383178711,16.99609375,0.8298873901367188
encrypt,16,2048,50000,10,11.56815481185913,16.99609375,0.8298873901367188
encrypt,48,2048,10000,1,2.371546983718872,17.23046875,0.8413314819335938
encrypt,48,2048,10000,2,2.3627803325653076,17.23046875,0.8413314819335938
encrypt,48,2048,10000,3,2.360128402709961,17.23046875,0.8413314819335938
encrypt,48,2048,10000,4,2.3606297969818115,17.23046875,0.8413314819335938
encrypt,48,2048,10000,5,2.362417697906494,17.23046875,0.8413314819335938
encrypt,48,2048,10000,6,2.3645031452178955,17.23046875,0.8413314819335938
encrypt,48,2048,10000,7,2.360678195953369,17.23046875,0.8413314819335938
encrypt,48,2048,10000,8,2.363307237625122,17.23046875,0.8413314819335938
encrypt,48,2048,10000,9,2.359541654586792,17.23046875,0.8413314819335938
encrypt,48,2048,10000,10,2.36106538772583,17.23046875,0.8413314819335938
encrypt,80,2048,50000,1,11.774515151977539,17.43359375,0.8512496948242188
encrypt,80,2048,50000,2,11.79443097114563,17.43359375,0.8512496948242188
encrypt,80,2048,50000,3,11.775701999664307,17.43359375,0.8512496948242188
encrypt,80,2048,50000,4,11.782330751419067,17.43359375,0.8512496948242188
encrypt,80,2048,50000,5,11.795519351959229,17.43359375,0.8512496948242188
encrypt,80,2048,50000,6,11.788536310195923,17.43359375,0.8512496948242188
encrypt,80,2048,50000,7,11.775486946105957,17.43359375,0.8512496948242188
encrypt,80,2048,50000,8,11.774385213851929,17.43359375,0.8512496948242188
encrypt,80,2048,50000,9,11.785779476165771,17.43359375,0.8512496948242188
encrypt,80,2048,50000,10,11.735280990600586,17.43359375,0.8512496948242188
encrypt,48,2048,500,1,0.1318988800048828,16.87890625,0.8241653442382812
encrypt,48,2048,500,2,0.13004684448242188,16.87890625,0.8241653442382812
encrypt,48,2048,500,3,0.13422012329101562,16.87890625,0.8241653442382812
encrypt,48,2048,500,4,0.12965106964111328,16.87890625,0.8241653442382812
encrypt,48,2048,500,5,0.13575506210327148,16.87890625,0.8241653442382812
encrypt,48,2048,500,6,0.12943267822265625,16.87890625,0.8241653442382812
encrypt,48,2048,500,7,0.13289690017700195,16.87890625,0.8241653442382812
