benchmark,cpu_lim,mem_lim,data_size,run_no,exec_time,mem_usage,mem_util
image-process,96,2048,440K,10,0.2840251922607422,80.234375,3.917694091796875
image-process,96,2048,384K,1,0.08438420295715332,60.56640625,2.9573440551757812
image-process,96,2048,384K,2,0.08964920043945312,60.56640625,2.9573440551757812
image-process,96,2048,384K,3,0.08713936805725098,60.56640625,2.9573440551757812
image-process,96,2048,384K,4,0.09151721000671387,60.56640625,2.9573440551757812
image-process,96,2048,384K,5,0.09085941314697266,60.56640625,2.9573440551757812
image-process,96,2048,384K,6,0.09544754028320312,60.56640625,2.9573440551757812
image-process,96,2048,384K,7,0.09384369850158691,60.56640625,2.9573440551757812
image-process,96,2048,384K,8,0.09190201759338379,60.56640625,2.9573440551757812
image-process,96,2048,384K,9,0.08860492706298828,60.56640625,2.9573440551757812
image-process,96,2048,384K,10,0.08910393714904785,60.56640625,2.9573440551757812
image-process,96,2048,244K,1,0.2951209545135498,82.3828125,4.0225982666015625
image-process,96,2048,244K,2,0.2749168872833252,82.3828125,4.0225982666015625
image-process,96,2048,244K,3,0.26641106605529785,82.3828125,4.0225982666015625
image-process,96,2048,244K,4,0.2817263603210449,82.3828125,4.0225982666015625
image-process,96,2048,244K,5,0.2850761413574219,82.3828125,4.0225982666015625
image-process,96,2048,244K,6,0.2873387336730957,82.3828125,4.0225982666015625
image-process,96,2048,244K,7,0.28457140922546387,82.3828125,4.0225982666015625
image-process,96,2048,244K,8,0.28179001808166504,82.3828125,4.0225982666015625
image-process,96,2048,244K,9,0.281325101852417,82.3828125,4.0225982666015625
image-process,96,2048,244K,10,0.2857797145843506,82.3828125,4.0225982666015625
image-process,16,2048,2.4M,1,0.7529041767120361,126.6640625,6.1847686767578125
image-process,16,2048,2.4M,2,0.7008960247039795,126.6640625,6.1847686767578125
image-process,16,2048,2.4M,3,0.6833243370056152,126.6640625,6.1847686767578125
image-process,16,2048,2.4M,4,0.6927669048309326,126.6640625,6.1847686767578125
image-process,16,2048,2.4M,5,0.6966493129730225,126.6640625,6.1847686767578125
image-process,16,2048,2.4M,6,0.6881589889526367,127.15234375,6.208610534667969
image-process,16,2048,2.4M,7,0.693687915802002,127.15234375,6.208610534667969
image-process,16,2048,2.4M,8,0.6900041103363037,127.15234375,6.208610534667969
image-process,16,2048,2.4M,9,0.7077085971832275,127.15234375,6.208610534667969
image-process,16,2048,2.4M,10,0.7155501842498779,127.171875,6.209564208984375
image-process,32,2048,928K,1,0.5515537261962891,111.89453125,5.463600158691406
image-process,32,2048,928K,2,0.5496692657470703,111.89453125,5.463600158691406
image-process,32,2048,928K,3,0.5698168277740479,111.89453125,5.463600158691406
image-process,32,2048,928K,4,0.5448040962219238,111.89453125,5.463600158691406
image-process,32,2048,928K,5,0.5919656753540039,111.89453125,5.463600158691406
image-process,32,2048,928K,6,0.5691211223602295,111.89453125,5.463600158691406
image-process,32,2048,928K,7,0.5674386024475098,111.89453125,5.463600158691406
image-process,32,2048,928K,8,0.5571367740631104,111.89453125,5.463600158691406
image-process,32,2048,928K,9,0.5789592266082764,111.89453125,5.463600158691406
image-process,32,2048,928K,10,0.5610191822052002,111.89453125,5.463600158691406
image-process,32,2048,384K,1,0.09084153175354004,57.44921875,2.8051376342773438
image-process,32,2048,384K,2,0.09205484390258789,57.44921875,2.8051376342773438
image-process,32,2048,384K,3,0.08660197257995605,57.44921875,2.8051376342773438
image-process,32,2048,384K,4,0.09151911735534668,57.44921875,2.8051376342773438
image-process,32,2048,384K,5,0.09532761573791504,57.44921875,2.8051376342773438
image-process,32,2048,384K,6,0.09074974060058594,57.44921875,2.8051376342773438
